"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","HUR","WOMEN","PC_LF","M","2006-12",8,
"ITA","HUR","WOMEN","PC_LF","M","2007-01",8,
"ITA","HUR","WOMEN","PC_LF","M","2007-02",7.7,
"ITA","HUR","WOMEN","PC_LF","M","2007-03",7.8,
"ITA","HUR","WOMEN","PC_LF","M","2007-04",7.7,
"ITA","HUR","WOMEN","PC_LF","M","2007-05",7.8,
"ITA","HUR","WOMEN","PC_LF","M","2007-06",7.8,
"ITA","HUR","WOMEN","PC_LF","M","2007-07",8.1,
"ITA","HUR","WOMEN","PC_LF","M","2007-08",7.9,
"ITA","HUR","WOMEN","PC_LF","M","2007-09",8,
"ITA","HUR","WOMEN","PC_LF","M","2007-10",8.3,
"ITA","HUR","WOMEN","PC_LF","M","2007-11",8.2,
"ITA","HUR","WOMEN","PC_LF","M","2007-12",8.4,
"ITA","HUR","WOMEN","PC_LF","M","2008-01",8.6,
"ITA","HUR","WOMEN","PC_LF","M","2008-02",8.5,
"ITA","HUR","WOMEN","PC_LF","M","2008-03",8.3,
"ITA","HUR","WOMEN","PC_LF","M","2008-04",8.5,
"ITA","HUR","WOMEN","PC_LF","M","2008-05",8.8,
"ITA","HUR","WOMEN","PC_LF","M","2008-06",8.6,
"ITA","HUR","WOMEN","PC_LF","M","2008-07",8.3,
"ITA","HUR","WOMEN","PC_LF","M","2008-08",8.6,
"ITA","HUR","WOMEN","PC_LF","M","2008-09",8.6,
"ITA","HUR","WOMEN","PC_LF","M","2008-10",8.5,
"ITA","HUR","WOMEN","PC_LF","M","2008-11",8.7,
"ITA","HUR","WOMEN","PC_LF","M","2008-12",8.3,
"ITA","HUR","WOMEN","PC_LF","M","2009-01",8.9,
"ITA","HUR","WOMEN","PC_LF","M","2009-02",8.9,
"ITA","HUR","WOMEN","PC_LF","M","2009-03",9,
"ITA","HUR","WOMEN","PC_LF","M","2009-04",9,
"ITA","HUR","WOMEN","PC_LF","M","2009-05",8.8,
"ITA","HUR","WOMEN","PC_LF","M","2009-06",9.2,
"ITA","HUR","WOMEN","PC_LF","M","2009-07",9.2,
"ITA","HUR","WOMEN","PC_LF","M","2009-08",9.4,
"ITA","HUR","WOMEN","PC_LF","M","2009-09",9.4,
"ITA","HUR","WOMEN","PC_LF","M","2009-10",9.8,
"ITA","HUR","WOMEN","PC_LF","M","2009-11",9.7,
"ITA","HUR","WOMEN","PC_LF","M","2009-12",9.9,
"ITA","HUR","WOMEN","PC_LF","M","2010-01",9.9,
"ITA","HUR","WOMEN","PC_LF","M","2010-02",10,
"ITA","HUR","WOMEN","PC_LF","M","2010-03",9.9,
"ITA","HUR","WOMEN","PC_LF","M","2010-04",9.8,
"ITA","HUR","WOMEN","PC_LF","M","2010-05",10,
"ITA","HUR","WOMEN","PC_LF","M","2010-06",9.5,
"ITA","HUR","WOMEN","PC_LF","M","2010-07",9.6,
"ITA","HUR","WOMEN","PC_LF","M","2010-08",9,
"ITA","HUR","WOMEN","PC_LF","M","2010-09",9.7,
"ITA","HUR","WOMEN","PC_LF","M","2010-10",9.9,
"ITA","HUR","WOMEN","PC_LF","M","2010-11",9.4,
"ITA","HUR","WOMEN","PC_LF","M","2010-12",9.2,
"ITA","HUR","WOMEN","PC_LF","M","2011-01",9.4,
"ITA","HUR","WOMEN","PC_LF","M","2011-02",9,
"ITA","HUR","WOMEN","PC_LF","M","2011-03",9.2,
"ITA","HUR","WOMEN","PC_LF","M","2011-04",9.3,
"ITA","HUR","WOMEN","PC_LF","M","2011-05",9.3,
"ITA","HUR","WOMEN","PC_LF","M","2011-06",9.5,
"ITA","HUR","WOMEN","PC_LF","M","2011-07",9.5,
"ITA","HUR","WOMEN","PC_LF","M","2011-08",9.6,
"ITA","HUR","WOMEN","PC_LF","M","2011-09",10.3,
"ITA","HUR","WOMEN","PC_LF","M","2011-10",9.9,
"ITA","HUR","WOMEN","PC_LF","M","2011-11",10.8,
"ITA","HUR","WOMEN","PC_LF","M","2011-12",10.8,
"ITA","HUR","WOMEN","PC_LF","M","2012-01",10.7,
"ITA","HUR","WOMEN","PC_LF","M","2012-02",11.5,
"ITA","HUR","WOMEN","PC_LF","M","2012-03",11.9,
"ITA","HUR","WOMEN","PC_LF","M","2012-04",11.7,
"ITA","HUR","WOMEN","PC_LF","M","2012-05",11.8,
"ITA","HUR","WOMEN","PC_LF","M","2012-06",12,
"ITA","HUR","WOMEN","PC_LF","M","2012-07",12.3,
"ITA","HUR","WOMEN","PC_LF","M","2012-08",12.1,
"ITA","HUR","WOMEN","PC_LF","M","2012-09",12.1,
"ITA","HUR","WOMEN","PC_LF","M","2012-10",12.7,
"ITA","HUR","WOMEN","PC_LF","M","2012-11",12.8,
"ITA","HUR","WOMEN","PC_LF","M","2012-12",12.5,
"ITA","HUR","WOMEN","PC_LF","M","2013-01",13.1,
"ITA","HUR","WOMEN","PC_LF","M","2013-02",13.2,
"ITA","HUR","WOMEN","PC_LF","M","2013-03",13.1,
"ITA","HUR","WOMEN","PC_LF","M","2013-04",13.4,
"ITA","HUR","WOMEN","PC_LF","M","2013-05",13,
"ITA","HUR","WOMEN","PC_LF","M","2013-06",13,
"ITA","HUR","WOMEN","PC_LF","M","2013-07",12.8,
"ITA","HUR","WOMEN","PC_LF","M","2013-08",13.1,
"ITA","HUR","WOMEN","PC_LF","M","2013-09",13.4,
"ITA","HUR","WOMEN","PC_LF","M","2013-10",13.4,
"ITA","HUR","WOMEN","PC_LF","M","2013-11",13.3,
"ITA","HUR","WOMEN","PC_LF","M","2013-12",13.5,
"ITA","HUR","WOMEN","PC_LF","M","2014-01",13.9,
"ITA","HUR","WOMEN","PC_LF","M","2014-02",13.7,
"ITA","HUR","WOMEN","PC_LF","M","2014-03",13.8,
"ITA","HUR","WOMEN","PC_LF","M","2014-04",13.3,
"ITA","HUR","WOMEN","PC_LF","M","2014-05",14,
"ITA","HUR","WOMEN","PC_LF","M","2014-06",13.3,
"ITA","HUR","WOMEN","PC_LF","M","2014-07",13.9,
"ITA","HUR","WOMEN","PC_LF","M","2014-08",13.5,
"ITA","HUR","WOMEN","PC_LF","M","2014-09",13.8,
"ITA","HUR","WOMEN","PC_LF","M","2014-10",14.1,
"ITA","HUR","WOMEN","PC_LF","M","2014-11",14.4,
"ITA","HUR","WOMEN","PC_LF","M","2014-12",13.5,
"ITA","HUR","WOMEN","PC_LF","M","2015-01",13.4,
"ITA","HUR","WOMEN","PC_LF","M","2015-02",13.3,
"ITA","HUR","WOMEN","PC_LF","M","2015-03",13.5,
"ITA","HUR","WOMEN","PC_LF","M","2015-04",13.1,
"ITA","HUR","WOMEN","PC_LF","M","2015-05",12.8,
"ITA","HUR","WOMEN","PC_LF","M","2015-06",13.1,
"ITA","HUR","WOMEN","PC_LF","M","2015-07",12.4,
"ITA","HUR","WOMEN","PC_LF","M","2015-08",12.5,
"ITA","HUR","WOMEN","PC_LF","M","2015-09",12.4,
"ITA","HUR","WOMEN","PC_LF","M","2015-10",12.6,
"ITA","HUR","WOMEN","PC_LF","M","2015-11",12.3,
"ITA","HUR","WOMEN","PC_LF","M","2015-12",12.3,
"ITA","HUR","WOMEN","PC_LF","M","2016-01",12.5,
"ITA","HUR","WOMEN","PC_LF","M","2016-02",12.6,
"ITA","HUR","WOMEN","PC_LF","M","2016-03",12.4,
"ITA","HUR","WOMEN","PC_LF","M","2016-04",12.9,
"ITA","HUR","WOMEN","PC_LF","M","2016-05",12.7,
"ITA","HUR","WOMEN","PC_LF","M","2016-06",12.8,
"ITA","HUR","WOMEN","PC_LF","M","2016-07",12.6,
"ITA","HUR","WOMEN","PC_LF","M","2016-08",12.6,
"ITA","HUR","WOMEN","PC_LF","M","2016-09",12.9,
"ITA","HUR","WOMEN","PC_LF","M","2016-10",12.8,
"ITA","HUR","WOMEN","PC_LF","M","2016-11",13.1,
"ITA","HUR","WOMEN","PC_LF","M","2016-12",13.1,
"ITA","HUR","WOMEN","PC_LF","M","2017-01",13,
"ITA","HUR","WOMEN","PC_LF","M","2017-02",12.9,
"ITA","HUR","WOMEN","PC_LF","M","2017-03",12.7,
"ITA","HUR","WOMEN","PC_LF","M","2017-04",12.4,
"ITA","HUR","WOMEN","PC_LF","M","2017-05",12.6,
"ITA","HUR","WOMEN","PC_LF","M","2017-06",12.2,
"ITA","HUR","WOMEN","PC_LF","M","2017-07",12.7,
"ITA","HUR","WOMEN","PC_LF","M","2017-08",12.4,
"ITA","HUR","WOMEN","PC_LF","M","2017-09",12.4,
"ITA","HUR","WOMEN","PC_LF","M","2017-10",12.2,
"ITA","HUR","WOMEN","PC_LF","M","2017-11",12.2,
"ITA","HUR","WOMEN","PC_LF","M","2017-12",11.9,
"ITA","HUR","WOMEN","PC_LF","M","2018-01",12.2,
"ITA","HUR","WOMEN","PC_LF","M","2018-02",11.8,
"ITA","HUR","WOMEN","PC_LF","M","2018-03",12.3,
"ITA","HUR","WOMEN","PC_LF","M","2018-04",12.2,
"ITA","HUR","WOMEN","PC_LF","M","2018-05",11.7,
"ITA","HUR","WOMEN","PC_LF","M","2018-06",11.9,
"ITA","HUR","WOMEN","PC_LF","M","2018-07",11.4,
"ITA","HUR","WOMEN","PC_LF","M","2018-08",11.2,
"ITA","HUR","WOMEN","PC_LF","M","2018-09",11.4,
"ITA","HUR","WOMEN","PC_LF","M","2018-10",11.8,
"ITA","HUR","WOMEN","PC_LF","M","2018-11",11.5,
"ITA","HUR","WOMEN","PC_LF","M","2018-12",11.5,
"ITA","HUR","WOMEN","PC_LF","M","2019-01",11.4,
"ITA","HUR","WOMEN","PC_LF","M","2019-02",11.6,
"ITA","HUR","WOMEN","PC_LF","M","2019-03",11,
"ITA","HUR","WOMEN","PC_LF","M","2019-04",11.3,
"ITA","HUR","WOMEN","PC_LF","M","2019-05",11,
"ITA","HUR","WOMEN","PC_LF","M","2019-06",10.7,
"ITA","HUR","WOMEN","PC_LF","M","2019-07",10.9,
"ITA","HUR","WOMEN","PC_LF","M","2019-08",10.5,
"ITA","HUR","WOMEN","PC_LF","M","2019-09",10.9,
"ITA","HUR","WOMEN","PC_LF","M","2019-10",11.1,
"ITA","HUR","WOMEN","PC_LF","M","2019-11",11.3,
"ITA","HUR","WOMEN","PC_LF","M","2019-12",10.9,
"ITA","HUR","WOMEN","PC_LF","M","2020-01",11.3,
"ITA","HUR","WOMEN","PC_LF","M","2020-02",10.6,
"ITA","HUR","WOMEN","PC_LF","M","2020-03",8.2,
"ITA","HUR","WOMEN","PC_LF","M","2020-04",7.7,
"ITA","HUR","WOMEN","PC_LF","M","2020-05",9.8,
"ITA","HUR","WOMEN","PC_LF","M","2020-06",10.5,
"ITA","HUR","WOMEN","PC_LF","M","2020-07",11.3,
"ITA","HUR","WOMEN","PC_LF","M","2020-08",11.1,
"ITA","HUR","WOMEN","PC_LF","M","2020-09",11.3,
"ITA","HUR","WOMEN","PC_LF","M","2020-10",11,
"ITA","HUR","WOMEN","PC_LF","M","2020-11",10.6,
"ITA","HUR","WOMEN","PC_LF","M","2020-12",11,
"ITA","HUR","WOMEN","PC_LF","M","2021-01",11,
"ITA","HUR","WOMEN","PC_LF","M","2021-02",11.3,
"ITA","HUR","WOMEN","PC_LF","M","2021-03",11.3,
"ITA","HUR","WOMEN","PC_LF","M","2021-04",11.4,
"ITA","HUR","WOMEN","PC_LF","M","2021-05",10.8,
"ITA","HUR","WOMEN","PC_LF","M","2021-06",10.7,
"ITA","HUR","WOMEN","PC_LF","M","2021-07",10.4,
"ITA","HUR","WOMEN","PC_LF","M","2021-08",10.4,
"ITA","HUR","WOMEN","PC_LF","M","2021-09",10.3,
"ITA","HUR","WOMEN","PC_LF","M","2021-10",10.4,
"ITA","HUR","WOMEN","PC_LF","M","2021-11",10.1,
"ITA","HUR","WOMEN","PC_LF","M","2021-12",9.7,
"ITA","HUR","WOMEN","PC_LF","M","2022-01",9.7,
"ITA","HUR","WOMEN","PC_LF","M","2022-02",9.9,
"ITA","HUR","WOMEN","PC_LF","M","2022-03",9.4,
"ITA","HUR","WOMEN","PC_LF","M","2022-04",9.6,
"ITA","HUR","WOMEN","PC_LF","M","2022-05",9.4,
"ITA","HUR","WOMEN","PC_LF","M","2022-06",9.4,
"ITA","HUR","WOMEN","PC_LF","M","2022-07",9.1,
"ITA","HUR","WOMEN","PC_LF","M","2022-08",9.5,
"ITA","HUR","WOMEN","PC_LF","M","2022-09",9.2,
"ITA","HUR","WOMEN","PC_LF","M","2022-10",9.1,
"ITA","HUR","WOMEN","PC_LF","M","2022-11",9.1,
"ITA","HUR","WOMEN","PC_LF","M","2022-12",9.1,
"ITA","HUR","WOMEN","PC_LF","M","2023-01",9.3,
"ITA","HUR","WOMEN","PC_LF","M","2023-02",9.1,
"ITA","HUR","WOMEN","PC_LF","M","2023-03",9,
"ITA","HUR","WOMEN","PC_LF","M","2023-04",8.7,
"ITA","HUR","WOMEN","PC_LF","M","2023-05",8.9,
"ITA","HUR","WOMEN","PC_LF","M","2023-06",8.6,
"ITA","HUR","WOMEN","PC_LF","M","2023-07",8.9,
"ITA","HUR","WOMEN","PC_LF","M","2023-08",8.5,
"ITA","HUR","WOMEN","PC_LF","M","2023-09",8.9,
"ITA","HUR","WOMEN","PC_LF","M","2023-10",9,
"LUX","HUR","MEN","PC_LF","M","1983-01",2.3,
"LUX","HUR","MEN","PC_LF","M","1983-02",2.4,
"LUX","HUR","MEN","PC_LF","M","1983-03",2.4,
"LUX","HUR","MEN","PC_LF","M","1983-04",2.5,
"LUX","HUR","MEN","PC_LF","M","1983-05",2.6,
"LUX","HUR","MEN","PC_LF","M","1983-06",2.6,
"LUX","HUR","MEN","PC_LF","M","1983-07",2.6,
"LUX","HUR","MEN","PC_LF","M","1983-08",2.7,
"LUX","HUR","MEN","PC_LF","M","1983-09",2.6,
"LUX","HUR","MEN","PC_LF","M","1983-10",2.5,
"LUX","HUR","MEN","PC_LF","M","1983-11",2.5,
"LUX","HUR","MEN","PC_LF","M","1983-12",2.5,
"LUX","HUR","MEN","PC_LF","M","1984-01",2.5,
"LUX","HUR","MEN","PC_LF","M","1984-02",2.6,
"LUX","HUR","MEN","PC_LF","M","1984-03",2.4,
"LUX","HUR","MEN","PC_LF","M","1984-04",2.2,
"LUX","HUR","MEN","PC_LF","M","1984-05",2.2,
"LUX","HUR","MEN","PC_LF","M","1984-06",2.2,
"LUX","HUR","MEN","PC_LF","M","1984-07",2.3,
"LUX","HUR","MEN","PC_LF","M","1984-08",2.4,
"LUX","HUR","MEN","PC_LF","M","1984-09",2.3,
"LUX","HUR","MEN","PC_LF","M","1984-10",2.2,
"LUX","HUR","MEN","PC_LF","M","1984-11",2.2,
"LUX","HUR","MEN","PC_LF","M","1984-12",2.1,
"LUX","HUR","MEN","PC_LF","M","1985-01",2.1,
"LUX","HUR","MEN","PC_LF","M","1985-02",2.2,
"LUX","HUR","MEN","PC_LF","M","1985-03",2.2,
"LUX","HUR","MEN","PC_LF","M","1985-04",2.2,
"LUX","HUR","MEN","PC_LF","M","1985-05",2.3,
"LUX","HUR","MEN","PC_LF","M","1985-06",2.3,
"LUX","HUR","MEN","PC_LF","M","1985-07",2.2,
"LUX","HUR","MEN","PC_LF","M","1985-08",2.1,
"LUX","HUR","MEN","PC_LF","M","1985-09",2.1,
"LUX","HUR","MEN","PC_LF","M","1985-10",2,
"LUX","HUR","MEN","PC_LF","M","1985-11",1.9,
"LUX","HUR","MEN","PC_LF","M","1985-12",1.9,
"LUX","HUR","MEN","PC_LF","M","1986-01",1.9,
"LUX","HUR","MEN","PC_LF","M","1986-02",2,
"LUX","HUR","MEN","PC_LF","M","1986-03",1.9,
"LUX","HUR","MEN","PC_LF","M","1986-04",1.9,
"LUX","HUR","MEN","PC_LF","M","1986-05",1.9,
"LUX","HUR","MEN","PC_LF","M","1986-06",1.8,
"LUX","HUR","MEN","PC_LF","M","1986-07",1.7,
"LUX","HUR","MEN","PC_LF","M","1986-08",1.7,
"LUX","HUR","MEN","PC_LF","M","1986-09",1.6,
"LUX","HUR","MEN","PC_LF","M","1986-10",1.5,
"LUX","HUR","MEN","PC_LF","M","1986-11",1.6,
"LUX","HUR","MEN","PC_LF","M","1986-12",1.7,
"LUX","HUR","MEN","PC_LF","M","1987-01",1.7,
"LUX","HUR","MEN","PC_LF","M","1987-02",1.8,
"LUX","HUR","MEN","PC_LF","M","1987-03",1.9,
"LUX","HUR","MEN","PC_LF","M","1987-04",1.9,
"LUX","HUR","MEN","PC_LF","M","1987-05",1.8,
"LUX","HUR","MEN","PC_LF","M","1987-06",1.8,
"LUX","HUR","MEN","PC_LF","M","1987-07",1.8,
"LUX","HUR","MEN","PC_LF","M","1987-08",1.7,
"LUX","HUR","MEN","PC_LF","M","1987-09",1.7,
"LUX","HUR","MEN","PC_LF","M","1987-10",1.6,
"LUX","HUR","MEN","PC_LF","M","1987-11",1.6,
"LUX","HUR","MEN","PC_LF","M","1987-12",1.6,
"LUX","HUR","MEN","PC_LF","M","1988-01",1.6,
"LUX","HUR","MEN","PC_LF","M","1988-02",1.6,
"LUX","HUR","MEN","PC_LF","M","1988-03",1.6,
"LUX","HUR","MEN","PC_LF","M","1988-04",1.5,
"LUX","HUR","MEN","PC_LF","M","1988-05",1.5,
"LUX","HUR","MEN","PC_LF","M","1988-06",1.5,
"LUX","HUR","MEN","PC_LF","M","1988-07",1.4,
"LUX","HUR","MEN","PC_LF","M","1988-08",1.4,
"LUX","HUR","MEN","PC_LF","M","1988-09",1.4,
"LUX","HUR","MEN","PC_LF","M","1988-10",1.4,
"LUX","HUR","MEN","PC_LF","M","1988-11",1.3,
"LUX","HUR","MEN","PC_LF","M","1988-12",1.3,
"LUX","HUR","MEN","PC_LF","M","1989-01",1.2,
"LUX","HUR","MEN","PC_LF","M","1989-02",1.2,
"LUX","HUR","MEN","PC_LF","M","1989-03",1.2,
"LUX","HUR","MEN","PC_LF","M","1989-04",1.3,
"LUX","HUR","MEN","PC_LF","M","1989-05",1.3,
"LUX","HUR","MEN","PC_LF","M","1989-06",1.3,
"LUX","HUR","MEN","PC_LF","M","1989-07",1.3,
"LUX","HUR","MEN","PC_LF","M","1989-08",1.4,
"LUX","HUR","MEN","PC_LF","M","1989-09",1.4,
"LUX","HUR","MEN","PC_LF","M","1989-10",1.4,
"LUX","HUR","MEN","PC_LF","M","1989-11",1.3,
"LUX","HUR","MEN","PC_LF","M","1989-12",1.4,
"LUX","HUR","MEN","PC_LF","M","1990-01",1.4,
"LUX","HUR","MEN","PC_LF","M","1990-02",1.3,
"LUX","HUR","MEN","PC_LF","M","1990-03",1.2,
"LUX","HUR","MEN","PC_LF","M","1990-04",1.2,
"LUX","HUR","MEN","PC_LF","M","1990-05",1.2,
"LUX","HUR","MEN","PC_LF","M","1990-06",1.2,
"LUX","HUR","MEN","PC_LF","M","1990-07",1.2,
"LUX","HUR","MEN","PC_LF","M","1990-08",1.2,
"LUX","HUR","MEN","PC_LF","M","1990-09",1.1,
"LUX","HUR","MEN","PC_LF","M","1990-10",1.2,
"LUX","HUR","MEN","PC_LF","M","1990-11",1.2,
"LUX","HUR","MEN","PC_LF","M","1990-12",1.2,
"LUX","HUR","MEN","PC_LF","M","1991-01",1.2,
"LUX","HUR","MEN","PC_LF","M","1991-02",1.2,
"LUX","HUR","MEN","PC_LF","M","1991-03",1.1,
"LUX","HUR","MEN","PC_LF","M","1991-04",1.1,
"LUX","HUR","MEN","PC_LF","M","1991-05",1.2,
"LUX","HUR","MEN","PC_LF","M","1991-06",1.3,
"LUX","HUR","MEN","PC_LF","M","1991-07",1.3,
"LUX","HUR","MEN","PC_LF","M","1991-08",1.3,
"LUX","HUR","MEN","PC_LF","M","1991-09",1.4,
"LUX","HUR","MEN","PC_LF","M","1991-10",1.4,
"LUX","HUR","MEN","PC_LF","M","1991-11",1.4,
"LUX","HUR","MEN","PC_LF","M","1991-12",1.4,
"LUX","HUR","MEN","PC_LF","M","1992-01",1.4,
"LUX","HUR","MEN","PC_LF","M","1992-02",1.5,
"LUX","HUR","MEN","PC_LF","M","1992-03",1.6,
"LUX","HUR","MEN","PC_LF","M","1992-04",1.6,
"LUX","HUR","MEN","PC_LF","M","1992-05",1.6,
"LUX","HUR","MEN","PC_LF","M","1992-06",1.6,
"LUX","HUR","MEN","PC_LF","M","1992-07",1.7,
"LUX","HUR","MEN","PC_LF","M","1992-08",1.7,
"LUX","HUR","MEN","PC_LF","M","1992-09",1.8,
"LUX","HUR","MEN","PC_LF","M","1992-10",1.8,
"LUX","HUR","MEN","PC_LF","M","1992-11",1.8,
"LUX","HUR","MEN","PC_LF","M","1992-12",1.9,
"LUX","HUR","MEN","PC_LF","M","1993-01",1.9,
"LUX","HUR","MEN","PC_LF","M","1993-02",1.8,
"LUX","HUR","MEN","PC_LF","M","1993-03",1.9,
"LUX","HUR","MEN","PC_LF","M","1993-04",1.9,
"LUX","HUR","MEN","PC_LF","M","1993-05",1.9,
"LUX","HUR","MEN","PC_LF","M","1993-06",2.1,
"LUX","HUR","MEN","PC_LF","M","1993-07",2.3,
"LUX","HUR","MEN","PC_LF","M","1993-08",2.4,
"LUX","HUR","MEN","PC_LF","M","1993-09",2.5,
"LUX","HUR","MEN","PC_LF","M","1993-10",2.5,
"LUX","HUR","MEN","PC_LF","M","1993-11",2.6,
"LUX","HUR","MEN","PC_LF","M","1993-12",2.6,
"LUX","HUR","MEN","PC_LF","M","1994-01",2.7,
"LUX","HUR","MEN","PC_LF","M","1994-02",2.8,
"LUX","HUR","MEN","PC_LF","M","1994-03",2.9,
"LUX","HUR","MEN","PC_LF","M","1994-04",2.9,
"LUX","HUR","MEN","PC_LF","M","1994-05",2.9,
"LUX","HUR","MEN","PC_LF","M","1994-06",2.8,
"LUX","HUR","MEN","PC_LF","M","1994-07",2.6,
"LUX","HUR","MEN","PC_LF","M","1994-08",2.6,
"LUX","HUR","MEN","PC_LF","M","1994-09",2.5,
"LUX","HUR","MEN","PC_LF","M","1994-10",2.4,
"LUX","HUR","MEN","PC_LF","M","1994-11",2.3,
"LUX","HUR","MEN","PC_LF","M","1994-12",2.2,
"LUX","HUR","MEN","PC_LF","M","1995-01",2.1,
"LUX","HUR","MEN","PC_LF","M","1995-02",2.1,
"LUX","HUR","MEN","PC_LF","M","1995-03",2,
"LUX","HUR","MEN","PC_LF","M","1995-04",2,
"LUX","HUR","MEN","PC_LF","M","1995-05",2,
"LUX","HUR","MEN","PC_LF","M","1995-06",2,
"LUX","HUR","MEN","PC_LF","M","1995-07",2,
"LUX","HUR","MEN","PC_LF","M","1995-08",2,
"LUX","HUR","MEN","PC_LF","M","1995-09",2,
"LUX","HUR","MEN","PC_LF","M","1995-10",2.1,
"LUX","HUR","MEN","PC_LF","M","1995-11",2.1,
"LUX","HUR","MEN","PC_LF","M","1995-12",2.1,
"LUX","HUR","MEN","PC_LF","M","1996-01",2.1,
"LUX","HUR","MEN","PC_LF","M","1996-02",2.2,
"LUX","HUR","MEN","PC_LF","M","1996-03",2.3,
"LUX","HUR","MEN","PC_LF","M","1996-04",2.4,
"LUX","HUR","MEN","PC_LF","M","1996-05",2.3,
"LUX","HUR","MEN","PC_LF","M","1996-06",2.3,
"LUX","HUR","MEN","PC_LF","M","1996-07",2.2,
"LUX","HUR","MEN","PC_LF","M","1996-08",2.1,
"LUX","HUR","MEN","PC_LF","M","1996-09",2,
"LUX","HUR","MEN","PC_LF","M","1996-10",2,
"LUX","HUR","MEN","PC_LF","M","1996-11",2,
"LUX","HUR","MEN","PC_LF","M","1996-12",2,
"LUX","HUR","MEN","PC_LF","M","1997-01",2,
"LUX","HUR","MEN","PC_LF","M","1997-02",1.9,
"LUX","HUR","MEN","PC_LF","M","1997-03",1.9,
"LUX","HUR","MEN","PC_LF","M","1997-04",1.8,
"LUX","HUR","MEN","PC_LF","M","1997-05",1.9,
"LUX","HUR","MEN","PC_LF","M","1997-06",1.9,
"LUX","HUR","MEN","PC_LF","M","1997-07",1.9,
"LUX","HUR","MEN","PC_LF","M","1997-08",2,
"LUX","HUR","MEN","PC_LF","M","1997-09",2,
"LUX","HUR","MEN","PC_LF","M","1997-10",2,
"LUX","HUR","MEN","PC_LF","M","1997-11",2,
"LUX","HUR","MEN","PC_LF","M","1997-12",2.1,
"LUX","HUR","MEN","PC_LF","M","1998-01",2,
"LUX","HUR","MEN","PC_LF","M","1998-02",2,
"LUX","HUR","MEN","PC_LF","M","1998-03",1.9,
"LUX","HUR","MEN","PC_LF","M","1998-04",1.9,
"LUX","HUR","MEN","PC_LF","M","1998-05",1.9,
"LUX","HUR","MEN","PC_LF","M","1998-06",1.9,
"LUX","HUR","MEN","PC_LF","M","1998-07",1.9,
"LUX","HUR","MEN","PC_LF","M","1998-08",1.9,
"LUX","HUR","MEN","PC_LF","M","1998-09",1.8,
"LUX","HUR","MEN","PC_LF","M","1998-10",1.8,
"LUX","HUR","MEN","PC_LF","M","1998-11",1.8,
"LUX","HUR","MEN","PC_LF","M","1998-12",1.7,
"LUX","HUR","MEN","PC_LF","M","1999-01",1.7,
"LUX","HUR","MEN","PC_LF","M","1999-02",1.8,
"LUX","HUR","MEN","PC_LF","M","1999-03",1.8,
"LUX","HUR","MEN","PC_LF","M","1999-04",1.8,
"LUX","HUR","MEN","PC_LF","M","1999-05",1.8,
"LUX","HUR","MEN","PC_LF","M","1999-06",1.8,
"LUX","HUR","MEN","PC_LF","M","1999-07",1.8,
"LUX","HUR","MEN","PC_LF","M","1999-08",1.8,
"LUX","HUR","MEN","PC_LF","M","1999-09",1.8,
"LUX","HUR","MEN","PC_LF","M","1999-10",1.8,
"LUX","HUR","MEN","PC_LF","M","1999-11",1.8,
"LUX","HUR","MEN","PC_LF","M","1999-12",1.9,
"LUX","HUR","MEN","PC_LF","M","2000-01",1.8,
"LUX","HUR","MEN","PC_LF","M","2000-02",1.9,
"LUX","HUR","MEN","PC_LF","M","2000-03",1.9,
"LUX","HUR","MEN","PC_LF","M","2000-04",1.8,
"LUX","HUR","MEN","PC_LF","M","2000-05",1.8,
"LUX","HUR","MEN","PC_LF","M","2000-06",1.8,
"LUX","HUR","MEN","PC_LF","M","2000-07",1.7,
"LUX","HUR","MEN","PC_LF","M","2000-08",1.8,
"LUX","HUR","MEN","PC_LF","M","2000-09",1.8,
"LUX","HUR","MEN","PC_LF","M","2000-10",1.7,
"LUX","HUR","MEN","PC_LF","M","2000-11",1.7,
"LUX","HUR","MEN","PC_LF","M","2000-12",1.7,
"LUX","HUR","MEN","PC_LF","M","2001-01",1.6,
"LUX","HUR","MEN","PC_LF","M","2001-02",1.6,
"LUX","HUR","MEN","PC_LF","M","2001-03",1.5,
"LUX","HUR","MEN","PC_LF","M","2001-04",1.6,
"LUX","HUR","MEN","PC_LF","M","2001-05",1.6,
"LUX","HUR","MEN","PC_LF","M","2001-06",1.6,
"LUX","HUR","MEN","PC_LF","M","2001-07",1.6,
"LUX","HUR","MEN","PC_LF","M","2001-08",1.5,
"LUX","HUR","MEN","PC_LF","M","2001-09",1.5,
"LUX","HUR","MEN","PC_LF","M","2001-10",1.6,
"LUX","HUR","MEN","PC_LF","M","2001-11",1.6,
"LUX","HUR","MEN","PC_LF","M","2001-12",1.6,
"LUX","HUR","MEN","PC_LF","M","2002-01",1.7,
"LUX","HUR","MEN","PC_LF","M","2002-02",1.7,
"LUX","HUR","MEN","PC_LF","M","2002-03",1.7,
"LUX","HUR","MEN","PC_LF","M","2002-04",1.7,
"LUX","HUR","MEN","PC_LF","M","2002-05",1.8,
"LUX","HUR","MEN","PC_LF","M","2002-06",1.8,
"LUX","HUR","MEN","PC_LF","M","2002-07",1.9,
"LUX","HUR","MEN","PC_LF","M","2002-08",2,
